route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BRIP-4978,QR 26_27-43371,37969378-QR 26_27-43371-D568,"Ipswich station",0,,BRIP0331
IPIP-4978,QR 26_27-43371,37969379-QR 26_27-43371-D5K2,"Ipswich station",0,,IPIP0050
BRCL-4978,QR 26_27-43371,37969380-QR 26_27-43371-D802,"Cleveland station",0,,BRCL0278
CLSH-4978,QR 26_27-43371,37969381-QR 26_27-43371-DA15,"Sandgate station",1,,CLSH1962
SHBR-4978,QR 26_27-43371,37969382-QR 26_27-43371-DR20,"Roma Street station",0,,SHBR0669
BRSH-4978,QR 26_27-43371,37969383-QR 26_27-43371-DA27,"Sandgate station",1,,BRSH0472
SHBR-4978,QR 26_27-43371,37969384-QR 26_27-43371-DR36,"Roma Street station",0,,SHBR0669
BRSH-4978,QR 26_27-43371,37969385-QR 26_27-43371-DW21,"Northgate station",1,,BRSH0155
BRCL-4978,QR 26_27-43371,37969386-QR 26_27-43371-D804,"Cleveland station",0,,BRCL0414
CLBD-4978,QR 26_27-43371,37969387-QR 26_27-43371-DP13,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969388-QR 26_27-43371-D8B4,"Cleveland station",0,,BDCL0119
CLSH-4978,QR 26_27-43371,37969389-QR 26_27-43371-DA39,"Sandgate station",1,,CLSH1962
SHCL-4978,QR 26_27-43371,37969390-QR 26_27-43371-D840,"Cleveland station",0,,SHCL1301
CLBD-4978,QR 26_27-43371,37969391-QR 26_27-43371-DP61,"Domestic Airport station",1,,CLBD0097
BDCL-4978,QR 26_27-43371,37969392-QR 26_27-43371-D8D2,"Cleveland station",0,,BDCL0120
CLSH-4978,QR 26_27-43371,37969393-QR 26_27-43371-DA83,"Sandgate station",1,,CLSH1964
SHCL-4978,QR 26_27-43371,37969394-QR 26_27-43371-D888,"Cleveland station",0,,SHCL1300
CLSH-4978,QR 26_27-43371,37969395-QR 26_27-43371-DA99,"Sandgate station",1,,CLSH1963
SHCL-4978,QR 26_27-43371,37969396-QR 26_27-43371-D806,"Cleveland station",0,,SHCL0917
CLBD-4978,QR 26_27-43371,37969397-QR 26_27-43371-DP17,"Domestic Airport station",1,,CLBD0098
BDCL-4978,QR 26_27-43371,37969398-QR 26_27-43371-D8B6,"Cleveland station",0,,BDCL0118
CLSH-4978,QR 26_27-43371,37969399-QR 26_27-43371-DA41,"Sandgate station",1,,CLSH1963
SHCL-4978,QR 26_27-43371,37969400-QR 26_27-43371-D842,"Cleveland station",0,,SHCL1300
CLBD-4978,QR 26_27-43371,37969401-QR 26_27-43371-DP65,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969402-QR 26_27-43371-D8D6,"Cleveland station",0,,BDCL0121
CLSH-4978,QR 26_27-43371,37969403-QR 26_27-43371-DA85,"Sandgate station",1,,CLSH1962
SHCL-4978,QR 26_27-43371,37969404-QR 26_27-43371-D890,"Cleveland station",0,,SHCL1301
CLSH-4978,QR 26_27-43371,37969405-QR 26_27-43371-DAA1,"Sandgate station",1,,CLSH1962
SHBR-4978,QR 26_27-43371,37969406-QR 26_27-43371-DRB0,"Roma Street station",0,,SHBR0663
SHCL-4978,QR 26_27-43371,37969407-QR 26_27-43371-D808,"Cleveland station",0,,SHCL1302
CLBD-4978,QR 26_27-43371,37969408-QR 26_27-43371-DP21,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969409-QR 26_27-43371-D8B8,"Cleveland station",0,,BDCL0118
CLSH-4978,QR 26_27-43371,37969410-QR 26_27-43371-DA43,"Sandgate station",1,,CLSH1963
SHCL-4978,QR 26_27-43371,37969411-QR 26_27-43371-D844,"Cleveland station",0,,SHCL1300
CLBD-4978,QR 26_27-43371,37969412-QR 26_27-43371-DP69,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969413-QR 26_27-43371-D8E0,"Cleveland station",0,,BDCL0120
CLSH-4978,QR 26_27-43371,37969414-QR 26_27-43371-DA87,"Sandgate station",1,,CLSH1963
SHCL-4978,QR 26_27-43371,37969415-QR 26_27-43371-D892,"Cleveland station",0,,SHCL1300
CLSH-4978,QR 26_27-43371,37969416-QR 26_27-43371-DAA3,"Sandgate station",1,,CLSH1963
SHBR-4978,QR 26_27-43371,37969417-QR 26_27-43371-DRD8,"Roma Street station",0,,SHBR0663
BRCL-4978,QR 26_27-43371,37969418-QR 26_27-43371-D814,"Cleveland station",0,,BRCL0431
CLBD-4978,QR 26_27-43371,37969419-QR 26_27-43371-DP29,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969420-QR 26_27-43371-D8C2,"Cleveland station",0,,BDCL0118
CLSH-4978,QR 26_27-43371,37969421-QR 26_27-43371-DA47,"Sandgate station",1,,CLSH1963
SHCL-4978,QR 26_27-43371,37969422-QR 26_27-43371-D850,"Cleveland station",0,,SHCL1300
CLBD-4978,QR 26_27-43371,37969423-QR 26_27-43371-DP77,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969424-QR 26_27-43371-D8E8,"Cleveland station",0,,BDCL0120
CLSH-4978,QR 26_27-43371,37969425-QR 26_27-43371-DA91,"Sandgate station",1,,CLSH1964
SHCL-4978,QR 26_27-43371,37969426-QR 26_27-43371-D896,"Cleveland station",0,,SHCL1303
CLBR-4978,QR 26_27-43371,37969427-QR 26_27-43371-DM99,"Bowen Hills station",1,,CLBR1132
BRCL-4978,QR 26_27-43371,37969428-QR 26_27-43371-D818,"Cleveland station",0,,BRCL0431
CLBD-4978,QR 26_27-43371,37969429-QR 26_27-43371-DP33,"Domestic Airport station",1,,CLBD0096
BDBR-4978,QR 26_27-43371,37969430-QR 26_27-43371-DR44,"Roma Street station",0,,BDBR0039
RPBR-4978,QR 26_27-43371,37969431-QR 26_27-43371-D902,"Roma Street station",0,,RPBR0053
RPBR-4978,QR 26_27-43371,37969432-QR 26_27-43371-D904,"Roma Street station",0,,RPBR0054
RPBR-4978,QR 26_27-43371,37969433-QR 26_27-43371-D912,"Roma Street station",0,,RPBR0054
RPBR-4978,QR 26_27-43371,37969434-QR 26_27-43371-D916,"Roma Street station",0,,RPBR0054
GYBR-4978,QR 26_27-43371,37969435-QR 26_27-43371-D920,"Roma Street station",0,,GYBR0149
RPBR-4978,QR 26_27-43371,37969436-QR 26_27-43371-D924,"Roma Street station",0,,RPBR0053
RPBR-4978,QR 26_27-43371,37969437-QR 26_27-43371-D926,"Roma Street station",0,,RPBR0054
CABR-4978,QR 26_27-43371,37969438-QR 26_27-43371-D9S2,"Roma Street station",0,,CABR0208
BRSH-4978,QR 26_27-43371,37969439-QR 26_27-43371-DA01,"Sandgate station",1,,BRSH0472
SHCL-4978,QR 26_27-43371,37969440-QR 26_27-43371-D810,"Cleveland station",0,,SHCL1302
CLBD-4978,QR 26_27-43371,37969441-QR 26_27-43371-DP25,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969442-QR 26_27-43371-D8C0,"Cleveland station",0,,BDCL0125
CLSH-4978,QR 26_27-43371,37969443-QR 26_27-43371-DA45,"Sandgate station",1,,CLSH1963
SHCL-4978,QR 26_27-43371,37969444-QR 26_27-43371-D846,"Cleveland station",0,,SHCL1300
CLBD-4978,QR 26_27-43371,37969445-QR 26_27-43371-DP73,"Domestic Airport station",1,,CLBD0096
BDCL-4978,QR 26_27-43371,37969446-QR 26_27-43371-D8E4,"Cleveland station",0,,BDCL0120
CLSH-4978,QR 26_27-43371,37969447-QR 26_27-43371-DA89,"Sandgate station",1,,CLSH1964
SHCL-4978,QR 26_27-43371,37969448-QR 26_27-43371-D894,"Cleveland station",0,,SHCL1303
CLSH-4978,QR 26_27-43371,37969449-QR 26_27-43371-DAA5,"Sandgate station",1,,CLSH1963
BRSH-4978,QR 26_27-43371,37969450-QR 26_27-43371-DA03,"Sandgate station",1,,BRSH0475
SHBR-4978,QR 26_27-43371,37969451-QR 26_27-43371-DR10,"Roma Street station",0,,SHBR0663
CLSH-4978,QR 26_27-43371,37969452-QR 26_27-43371-DA07,"Sandgate station",1,,CLSH1965
SHBR-4978,QR 26_27-43371,37969453-QR 26_27-43371-DR14,"Roma Street station",0,,SHBR0669
BRSH-4978,QR 26_27-43371,37969454-QR 26_27-43371-DW11,"Northgate station",1,,BRSH0155
CLSH-4978,QR 26_27-43371,37969455-QR 26_27-43371-DA11,"Sandgate station",1,,CLSH1963
SHBR-4978,QR 26_27-43371,37969456-QR 26_27-43371-DR18,"Roma Street station",0,,SHBR0669
BRSH-4978,QR 26_27-43371,37969457-QR 26_27-43371-DW13,"Northgate station",1,,BRSH0155
BRSH-4978,QR 26_27-43371,37969458-QR 26_27-43371-DA23,"Sandgate station",1,,BRSH0475
SHBR-4978,QR 26_27-43371,37969459-QR 26_27-43371-DR32,"Roma Street station",0,,SHBR0669
BRSH-4978,QR 26_27-43371,37969460-QR 26_27-43371-DW19,"Northgate station",1,,BRSH0155
RPIP-4978,QR 26_27-43371,37969461-QR 26_27-43371-DD08,"Milton station",0,,RPIP0096
BNVL-4978,QR 26_27-43371,37969462-QR 26_27-43371-DGL2,"Varsity Lakes station",0,,BNVL0135
VLBN-4978,QR 26_27-43371,37969463-QR 26_27-43371-DV13,"Banoon station",1,,VLBN0116
BNVL-4978,QR 26_27-43371,37969464-QR 26_27-43371-DGQ4,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969465-QR 26_27-43371-DV63,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969466-QR 26_27-43371-DGS6,"Varsity Lakes station",0,,BNVL0143
BNVL-4978,QR 26_27-43371,37969467-QR 26_27-43371-DGQ8,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969468-QR 26_27-43371-DV65,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969469-QR 26_27-43371-DGT2,"Varsity Lakes station",0,,BNVL0143
BNVL-4978,QR 26_27-43371,37969470-QR 26_27-43371-DGR2,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969471-QR 26_27-43371-DV67,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969472-QR 26_27-43371-DGT6,"Varsity Lakes station",0,,BNVL0143
BNVL-4978,QR 26_27-43371,37969473-QR 26_27-43371-DGR6,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969474-QR 26_27-43371-DV69,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969475-QR 26_27-43371-DGU0,"Varsity Lakes station",0,,BNVL0143
BNVL-4978,QR 26_27-43371,37969476-QR 26_27-43371-DGS0,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969477-QR 26_27-43371-DV71,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969478-QR 26_27-43371-DGU4,"Varsity Lakes station",0,,BNVL0143
VLBN-4978,QR 26_27-43371,37969479-QR 26_27-43371-DV83,"Banoon station",1,,VLBN0101
BNVL-4978,QR 26_27-43371,37969480-QR 26_27-43371-DGV6,"Varsity Lakes station",0,,BNVL0143
BNVL-4978,QR 26_27-43371,37969481-QR 26_27-43371-DGS4,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969482-QR 26_27-43371-DV73,"Banoon station",1,,VLBN0116
BNVL-4978,QR 26_27-43371,37969483-QR 26_27-43371-DGU6,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969484-QR 26_27-43371-DV85,"Banoon station",1,,VLBN0116
BNVL-4978,QR 26_27-43371,37969485-QR 26_27-43371-DGV8,"Varsity Lakes station",0,,BNVL0145
BNVL-4978,QR 26_27-43371,37969486-QR 26_27-43371-DGT0,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969487-QR 26_27-43371-DV75,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969488-QR 26_27-43371-DGU8,"Varsity Lakes station",0,,BNVL0143
VLBN-4978,QR 26_27-43371,37969489-QR 26_27-43371-DV87,"Banoon station",1,,VLBN0101
BNVL-4978,QR 26_27-43371,37969490-QR 26_27-43371-DGW0,"Varsity Lakes station",0,,BNVL0143
BNVL-4978,QR 26_27-43371,37969491-QR 26_27-43371-DGT4,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969492-QR 26_27-43371-DV77,"Banoon station",1,,VLBN0116
BNVL-4978,QR 26_27-43371,37969493-QR 26_27-43371-DGV0,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969494-QR 26_27-43371-DV89,"Banoon station",1,,VLBN0116
BNBN-4978,QR 26_27-43371,37969495-QR 26_27-43371-D7C4,"Beenleigh station",0,,BNBN0155
BNVL-4978,QR 26_27-43371,37969496-QR 26_27-43371-DGT8,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969497-QR 26_27-43371-DV79,"Banoon station",1,,VLBN0117
BNVL-4978,QR 26_27-43371,37969498-QR 26_27-43371-DGV2,"Varsity Lakes station",0,,BNVL0143
VLBN-4978,QR 26_27-43371,37969499-QR 26_27-43371-DV91,"Banoon station",1,,VLBN0101
BNBN-4978,QR 26_27-43371,37969500-QR 26_27-43371-D7C8,"Beenleigh station",0,,BNBN0165
BNVL-4978,QR 26_27-43371,37969501-QR 26_27-43371-DGU2,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969502-QR 26_27-43371-DV81,"Banoon station",1,,VLBN0116
BNVL-4978,QR 26_27-43371,37969503-QR 26_27-43371-DGV4,"Varsity Lakes station",0,,BNVL0144
VLBN-4978,QR 26_27-43371,37969504-QR 26_27-43371-DV93,"Banoon station",1,,VLBN0116
BRCL-4978,QR 26_27-43371,37969505-QR 26_27-43371-DHB0,"Cannon Hill station",0,,BRCL0432
CLBD-4978,QR 26_27-43371,37969506-QR 26_27-43371-DP05,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969507-QR 26_27-43371-D8B0,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969508-QR 26_27-43371-DP27,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969509-QR 26_27-43371-DHC8,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969510-QR 26_27-43371-DP39,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969511-QR 26_27-43371-DHD6,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969512-QR 26_27-43371-DP53,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969513-QR 26_27-43371-D8C4,"Cleveland station",0,,BDCL0123
CLBD-4978,QR 26_27-43371,37969514-QR 26_27-43371-DP75,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969515-QR 26_27-43371-D8E6,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969516-QR 26_27-43371-DP93,"Domestic Airport station",1,,CLBD0100
BDBR-4978,QR 26_27-43371,37969517-QR 26_27-43371-DSS4,"Boggo Road station",0,,BDBR0122
BRBD-4978,QR 26_27-43371,37969518-QR 26_27-43371-DP99,"Domestic Airport station",1,,BRBD0161
BDBR-4978,QR 26_27-43371,37969519-QR 26_27-43371-DST0,"Boggo Road station",0,,BDBR0122
BRBR-4978,QR 26_27-43371,37969520-QR 26_27-43371-DM89,"Bowen Hills station",1,,BRBR0986
BRCL-4978,QR 26_27-43371,37969521-QR 26_27-43371-DHB2,"Cannon Hill station",0,,BRCL0432
CLBD-4978,QR 26_27-43371,37969522-QR 26_27-43371-DP07,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969523-QR 26_27-43371-D8B2,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969524-QR 26_27-43371-DP31,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969525-QR 26_27-43371-DHD0,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969526-QR 26_27-43371-DP41,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969527-QR 26_27-43371-DHD8,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969528-QR 26_27-43371-DP55,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969529-QR 26_27-43371-D8C6,"Cleveland station",0,,BDCL0123
CLBD-4978,QR 26_27-43371,37969530-QR 26_27-43371-DP79,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969531-QR 26_27-43371-D8F0,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969532-QR 26_27-43371-DP95,"Domestic Airport station",1,,CLBD0100
BDBR-4978,QR 26_27-43371,37969533-QR 26_27-43371-DSS6,"Boggo Road station",0,,BDBR0122
BRBR-4978,QR 26_27-43371,37969534-QR 26_27-43371-DM81,"Bowen Hills station",1,,BRBR0986
RPSP-4978,QR 26_27-43371,37969535-QR 26_27-43371-DK02,"Springfield Central station",0,,RPSP0155
SPRP-4978,QR 26_27-43371,37969536-QR 26_27-43371-DY07,"Kippa-Ring station",1,,SPRP0163
RPBR-4978,QR 26_27-43371,37969537-QR 26_27-43371-D918,"Roma Street station",0,,RPBR0053
RPSP-4978,QR 26_27-43371,37969538-QR 26_27-43371-DK04,"Springfield Central station",0,,RPSP0155
SPRP-4978,QR 26_27-43371,37969539-QR 26_27-43371-DY09,"Kippa-Ring station",1,,SPRP0717
RPBR-4978,QR 26_27-43371,37969540-QR 26_27-43371-D922,"Roma Street station",0,,RPBR0054
RPSP-4978,QR 26_27-43371,37969541-QR 26_27-43371-DK06,"Springfield Central station",0,,RPSP0155
SPRP-4978,QR 26_27-43371,37969542-QR 26_27-43371-DY11,"Kippa-Ring station",1,,SPRP0163
RPSP-4978,QR 26_27-43371,37969543-QR 26_27-43371-DK22,"Springfield Central station",0,,RPSP0129
SPRP-4978,QR 26_27-43371,37969544-QR 26_27-43371-DY27,"Kippa-Ring station",1,,SPRP0163
RPSP-4978,QR 26_27-43371,37969545-QR 26_27-43371-DK38,"Springfield Central station",0,,RPSP0129
SPNA-4978,QR 26_27-43371,37969546-QR 26_27-43371-DL15,"Nambour station",1,,SPNA0068
NAIP-4978,QR 26_27-43371,37969547-QR 26_27-43371-D576,"Ipswich station",0,,NAIP0709
IPNA-4978,QR 26_27-43371,37969548-QR 26_27-43371-DL31,"Nambour station",1,,IPNA0678
RPSP-4978,QR 26_27-43371,37969549-QR 26_27-43371-DK08,"Springfield Central station",0,,RPSP0155
SPRP-4978,QR 26_27-43371,37969550-QR 26_27-43371-DY13,"Kippa-Ring station",1,,SPRP0160
RPSP-4978,QR 26_27-43371,37969551-QR 26_27-43371-DK24,"Springfield Central station",0,,RPSP0155
SPRP-4978,QR 26_27-43371,37969552-QR 26_27-43371-DY29,"Kippa-Ring station",1,,SPRP0160
RPSP-4978,QR 26_27-43371,37969553-QR 26_27-43371-DK40,"Springfield Central station",0,,RPSP0155
SPCA-4978,QR 26_27-43371,37969554-QR 26_27-43371-D133,"Caboolture station",1,,SPCA0046
CASP-4978,QR 26_27-43371,37969555-QR 26_27-43371-DK14,"Springfield Central station",0,,CASP0049
SPRP-4978,QR 26_27-43371,37969556-QR 26_27-43371-DY19,"Kippa-Ring station",1,,SPRP0634
RPSP-4978,QR 26_27-43371,37969557-QR 26_27-43371-DK30,"Springfield Central station",0,,RPSP0129
SPRP-4978,QR 26_27-43371,37969558-QR 26_27-43371-DY35,"Kippa-Ring station",1,,SPRP0163
RPSP-4978,QR 26_27-43371,37969559-QR 26_27-43371-DK50,"Springfield Central station",0,,RPSP0129
SPCA-4978,QR 26_27-43371,37969560-QR 26_27-43371-D139,"Caboolture station",1,,SPCA0046
CAIP-4978,QR 26_27-43371,37969561-QR 26_27-43371-D574,"Ipswich station",0,,CAIP1459
IPCA-4978,QR 26_27-43371,37969562-QR 26_27-43371-D153,"Caboolture station",1,,IPCA0220
CAIP-4978,QR 26_27-43371,37969563-QR 26_27-43371-D590,"Sherwood station",0,,CAIP2615
NASP-4978,QR 26_27-43371,37969564-QR 26_27-43371-DK20,"Springfield Central station",0,,NASP0034
SPRP-4978,QR 26_27-43371,37969565-QR 26_27-43371-DY25,"Kippa-Ring station",1,,SPRP0160
RPSP-4978,QR 26_27-43371,37969566-QR 26_27-43371-DK36,"Springfield Central station",0,,RPSP0155
SPRP-4978,QR 26_27-43371,37969567-QR 26_27-43371-DY41,"Kippa-Ring station",1,,SPRP0160
IPNA-4978,QR 26_27-43371,37969568-QR 26_27-43371-DL01,"Nambour station",1,,IPNA0539
NAIP-4978,QR 26_27-43371,37969569-QR 26_27-43371-D522,"Ipswich station",0,,NAIP0167
IPCA-4978,QR 26_27-43371,37969570-QR 26_27-43371-D121,"Caboolture station",1,,IPCA0740
CASP-4978,QR 26_27-43371,37969571-QR 26_27-43371-DK44,"Springfield Central station",0,,CASP0048
SPNA-4978,QR 26_27-43371,37969572-QR 26_27-43371-DL03,"Nambour station",1,,SPNA0069
NAIP-4978,QR 26_27-43371,37969573-QR 26_27-43371-D526,"Ipswich station",0,,NAIP0167
IPNA-4978,QR 26_27-43371,37969574-QR 26_27-43371-DL11,"Nambour station",1,,IPNA0123
NASP-4978,QR 26_27-43371,37969575-QR 26_27-43371-DK60,"Springfield Central station",0,,NASP0040
SPNA-4978,QR 26_27-43371,37969576-QR 26_27-43371-DL05,"Nambour station",1,,SPNA0041
NAIP-4978,QR 26_27-43371,37969577-QR 26_27-43371-D532,"Ipswich station",0,,NAIP0167
IPNA-4978,QR 26_27-43371,37969578-QR 26_27-43371-DL13,"Nambour station",1,,IPNA0123
NAIP-4978,QR 26_27-43371,37969579-QR 26_27-43371-D570,"Ipswich station",0,,NAIP0709
IPNA-4978,QR 26_27-43371,37969580-QR 26_27-43371-DL29,"Nambour station",1,,IPNA0678
NABR-4978,QR 26_27-43371,37969581-QR 26_27-43371-D932,"Roma Street station",0,,NABR0113
CLBR-4978,QR 26_27-43371,37969582-QR 26_27-43371-DMS1,"Bowen Hills station",1,,CLBR1134
CLBR-4978,QR 26_27-43371,37969583-QR 26_27-43371-DMS3,"Bowen Hills station",1,,CLBR1134
BRBD-4978,QR 26_27-43371,37969584-QR 26_27-43371-DP01,"Domestic Airport station",1,,BRBD0045
BDCL-4978,QR 26_27-43371,37969585-QR 26_27-43371-DHB4,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969586-QR 26_27-43371-DP09,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969587-QR 26_27-43371-DHB8,"Cannon Hill station",0,,BDCL0124
BRBD-4978,QR 26_27-43371,37969588-QR 26_27-43371-DP03,"Domestic Airport station",1,,BRBD0045
BDCL-4978,QR 26_27-43371,37969589-QR 26_27-43371-DHB6,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969590-QR 26_27-43371-DP11,"Domestic Airport station",1,,CLBD0101
BDCL-4978,QR 26_27-43371,37969591-QR 26_27-43371-DHC0,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969592-QR 26_27-43371-DP15,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969593-QR 26_27-43371-DHC2,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969594-QR 26_27-43371-DP19,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969595-QR 26_27-43371-DHC4,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969596-QR 26_27-43371-DP35,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969597-QR 26_27-43371-DHD2,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969598-QR 26_27-43371-DP45,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969599-QR 26_27-43371-DHE0,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969600-QR 26_27-43371-DP57,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969601-QR 26_27-43371-D8C8,"Cleveland station",0,,BDCL0123
CLBD-4978,QR 26_27-43371,37969602-QR 26_27-43371-DP83,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969603-QR 26_27-43371-DHE4,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969604-QR 26_27-43371-DP23,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969605-QR 26_27-43371-DHC6,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969606-QR 26_27-43371-DP37,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969607-QR 26_27-43371-DHD4,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969608-QR 26_27-43371-DP49,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969609-QR 26_27-43371-DHE2,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969610-QR 26_27-43371-DP59,"Domestic Airport station",1,,CLBD0099
BDCL-4978,QR 26_27-43371,37969611-QR 26_27-43371-D8D0,"Cleveland station",0,,BDCL0123
CLBD-4978,QR 26_27-43371,37969612-QR 26_27-43371-DP85,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969613-QR 26_27-43371-DHE6,"Cannon Hill station",0,,BDCL0124
BRBD-4978,QR 26_27-43371,37969614-QR 26_27-43371-DP43,"Domestic Airport station",1,,BRBD0069
BDBR-4978,QR 26_27-43371,37969615-QR 26_27-43371-DR54,"Roma Street station",0,,BDBR0039
BRBD-4978,QR 26_27-43371,37969616-QR 26_27-43371-DP47,"Domestic Airport station",1,,BRBD0069
BDBR-4978,QR 26_27-43371,37969617-QR 26_27-43371-DR58,"Roma Street station",0,,BDBR0039
BRBD-4978,QR 26_27-43371,37969618-QR 26_27-43371-DP51,"Domestic Airport station",1,,BRBD0069
BDBR-4978,QR 26_27-43371,37969619-QR 26_27-43371-DR62,"Roma Street station",0,,BDBR0039
CLBD-4978,QR 26_27-43371,37969620-QR 26_27-43371-DP63,"Domestic Airport station",1,,CLBD0102
BDCL-4978,QR 26_27-43371,37969621-QR 26_27-43371-D8D4,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969622-QR 26_27-43371-DP87,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969623-QR 26_27-43371-DHE8,"Cannon Hill station",0,,BDCL0124
CLBD-4978,QR 26_27-43371,37969624-QR 26_27-43371-DP67,"Domestic Airport station",1,,CLBD0102
BDCL-4978,QR 26_27-43371,37969625-QR 26_27-43371-D8D8,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969626-QR 26_27-43371-DP89,"Domestic Airport station",1,,CLBD0100
BDBR-4978,QR 26_27-43371,37969627-QR 26_27-43371-DSS0,"Boggo Road station",0,,BDBR0122
CLBD-4978,QR 26_27-43371,37969628-QR 26_27-43371-DP71,"Domestic Airport station",1,,CLBD0100
BDCL-4978,QR 26_27-43371,37969629-QR 26_27-43371-D8E2,"Cleveland station",0,,BDCL0122
CLBD-4978,QR 26_27-43371,37969630-QR 26_27-43371-DP91,"Domestic Airport station",1,,CLBD0100
